128.0,143.0
128.0,143.0
128.0,237.0
128.0,238.0
128.0,237.0
133.0,3161.0
128.0,238.0
129.0,2783.0
128.0,143.0
128.0,943.0
133.0,1087.0
128.0,238.0
128.0,238.0
131.0,1510.0
170.0,238.0
131.0,520.0
129.0,143.0
128.0,237.0
128.0,237.0
128.0,332.0
129.0,237.0
128.0,238.0
170.0,238.0
128.0,237.0
128.0,237.0
128.0,237.0
128.0,1651.0
128.0,237.0
170.0,237.0
128.0,3255.0
128.0,285.0
128.0,143.0
128.0,237.0
128.0,237.0
128.0,238.0
128.0,237.0
170.0,238.0
128.0,332.0
128.0,238.0
128.0,237.0
128.0,238.0
128.0,2595.0
171.0,190.0
128.0,237.0
128.0,1604.0
128.0,238.0
128.0,238.0
128.0,1045.0
171.0,237.0
128.0,238.0
128.0,2369.0
170.0,190.0
128.0,238.0
128.0,238.0
128.0,238.0
128.0,285.0
128.0,143.0
128.0,285.0
128.0,2595.0
171.0,237.0
129.0,285.0
129.0,237.0
128.0,238.0
128.0,237.0
128.0,426.0
128.0,238.0
170.0,143.0
128.0,143.0
128.0,473.0
128.0,284.0
175.0,238.0
128.0,143.0
128.0,285.0
128.0,2035.0
170.0,238.0
128.0,237.0
133.0,237.0
128.0,143.0
170.0,238.0
129.0,2642.0
128.0,143.0
128.0,285.0
170.0,285.0
128.0,284.0
128.0,238.0
128.0,238.0
128.0,1087.0
128.0,237.0
128.0,237.0
128.0,238.0
128.0,237.0
128.0,238.0
131.0,2501.0
128.0,237.0
128.0,237.0
128.0,143.0
128.0,238.0
128.0,237.0
128.0,2313.0
128.0,237.0
128.0,237.0
128.0,238.0
128.0,238.0
129.0,237.0
131.0,473.0
170.0,237.0
129.0,242.0
128.0,425.0
128.0,238.0
128.0,143.0
128.0,849.0
170.0,143.0
129.0,238.0
170.0,237.0
129.0,237.0
170.0,238.0
128.0,285.0
128.0,143.0
128.0,1933.0
171.0,191.0
128.0,237.0
128.0,238.0
128.0,237.0
128.0,2266.0
128.0,332.0
129.0,3020.0
170.0,190.0
129.0,284.0
128.0,237.0
128.0,143.0
128.0,285.0
128.0,237.0
171.0,238.0
128.0,237.0
128.0,143.0
171.0,190.0
128.0,2171.0
128.0,237.0
129.0,943.0
128.0,238.0
129.0,238.0
128.0,238.0
129.0,3120.0
128.0,1745.0
128.0,238.0
128.0,238.0
129.0,1745.0
129.0,285.0
128.0,332.0
129.0,238.0
128.0,237.0
170.0,190.0
129.0,238.0
128.0,242.0
129.0,237.0
128.0,238.0
128.0,143.0
170.0,238.0
128.0,285.0
129.0,237.0
129.0,802.0
128.0,854.0
128.0,3114.0
128.0,143.0
128.0,285.0
128.0,143.0
128.0,285.0
128.0,285.0
170.0,143.0
128.0,285.0
128.0,143.0
128.0,285.0
128.0,285.0
128.0,143.0
128.0,332.0
129.0,473.0
128.0,237.0
128.0,237.0
129.0,238.0
128.0,285.0
128.0,237.0
128.0,237.0
128.0,238.0
128.0,143.0
128.0,2971.0
128.0,237.0
128.0,238.0
128.0,143.0
128.0,285.0
170.0,285.0
128.0,143.0
128.0,237.0
128.0,332.0
128.0,237.0
128.0,3073.0
128.0,242.0
128.0,285.0
128.0,143.0
128.0,237.0
128.0,2595.0
129.0,238.0
128.0,3255.0
128.0,755.0
128.0,238.0
128.0,285.0
170.0,237.0
128.0,143.0
128.0,143.0
129.0,2360.0
170.0,143.0
128.0,237.0
129.0,289.0
128.0,285.0
128.0,238.0
128.0,237.0
128.0,238.0
128.0,285.0
128.0,849.0
128.0,237.0
170.0,238.0
129.0,237.0
171.0,237.0
128.0,143.0
129.0,238.0
128.0,285.0
128.0,285.0
128.0,3114.0
128.0,1369.0
128.0,238.0
131.0,473.0
170.0,238.0
129.0,237.0
170.0,237.0
128.0,285.0
128.0,238.0
128.0,285.0
128.0,238.0
129.0,242.0
128.0,143.0
128.0,289.0
128.0,242.0
128.0,143.0
128.0,238.0
128.0,285.0
170.0,237.0
128.0,237.0
128.0,237.0
131.0,2454.0
170.0,190.0
128.0,284.0
170.0,237.0
170.0,190.0
128.0,238.0
128.0,332.0
170.0,285.0
171.0,237.0
128.0,190.0
128.0,1750.0
128.0,237.0
170.0,238.0
128.0,2172.0
128.0,238.0
128.0,143.0
128.0,237.0
128.0,237.0
128.0,237.0
128.0,143.0
128.0,237.0
129.0,285.0
128.0,237.0
128.0,237.0
128.0,1797.0
128.0,332.0
128.0,2171.0
128.0,285.0
128.0,237.0
128.0,238.0
129.0,238.0
128.0,238.0
170.0,143.0
170.0,143.0
128.0,143.0
128.0,285.0
128.0,237.0
128.0,143.0
129.0,2364.0
128.0,238.0
128.0,284.0
129.0,285.0
128.0,285.0
170.0,237.0
129.0,1886.0
129.0,238.0
170.0,237.0
128.0,332.0
128.0,2924.0
128.0,238.0
128.0,285.0
128.0,143.0
170.0,238.0
128.0,238.0
171.0,190.0
128.0,1981.0
129.0,2882.0
128.0,237.0
128.0,143.0
128.0,143.0
128.0,285.0
170.0,190.0
128.0,143.0
128.0,285.0
128.0,237.0
170.0,237.0
129.0,237.0
128.0,285.0
129.0,237.0
170.0,190.0
129.0,285.0
128.0,143.0
129.0,190.0
170.0,242.0
170.0,238.0
129.0,237.0
128.0,143.0
128.0,237.0
128.0,237.0
170.0,238.0
129.0,237.0
128.0,1369.0
128.0,284.0
128.0,1839.0
128.0,237.0
129.0,238.0
128.0,379.0
128.0,143.0
128.0,3020.0
128.0,237.0
128.0,237.0
128.0,237.0
170.0,190.0
128.0,1228.0
128.0,143.0
129.0,237.0
128.0,237.0
170.0,242.0
129.0,1844.0
128.0,238.0
128.0,237.0
128.0,237.0
128.0,284.0
129.0,143.0
129.0,285.0
128.0,237.0
128.0,143.0
170.0,237.0
128.0,238.0
128.0,285.0
170.0,238.0
128.0,143.0
128.0,332.0
128.0,238.0
170.0,238.0
128.0,237.0
129.0,237.0
128.0,3114.0
170.0,191.0
128.0,285.0
128.0,2736.0
170.0,143.0
128.0,237.0
128.0,237.0
128.0,237.0
128.0,285.0
128.0,285.0
129.0,285.0
128.0,238.0
170.0,237.0
128.0,237.0
128.0,284.0
128.0,238.0
128.0,1322.0
131.0,473.0
129.0,426.0
170.0,238.0
128.0,238.0
129.0,3020.0
170.0,238.0
170.0,237.0
128.0,237.0
128.0,238.0
129.0,238.0
128.0,143.0
129.0,237.0
128.0,143.0
128.0,237.0
128.0,3025.0
129.0,143.0
128.0,1045.0
128.0,143.0
129.0,3208.0
129.0,143.0
128.0,285.0
128.0,238.0
128.0,237.0
128.0,284.0
129.0,2266.0
128.0,238.0
128.0,285.0
128.0,237.0
128.0,237.0
128.0,1698.0
128.0,237.0
128.0,3073.0
128.0,143.0
128.0,1040.0
128.0,237.0
128.0,143.0
128.0,238.0
128.0,1792.0
128.0,237.0
128.0,143.0
128.0,237.0
129.0,237.0
128.0,237.0
128.0,238.0
128.0,238.0
128.0,238.0
128.0,285.0
128.0,3214.0
130.0,2454.0
170.0,190.0
128.0,237.0
128.0,285.0
133.0,238.0
128.0,237.0
128.0,237.0
170.0,237.0
170.0,238.0
128.0,143.0
128.0,237.0
128.0,238.0
170.0,237.0
128.0,238.0
128.0,242.0
170.0,191.0
128.0,238.0
128.0,238.0
128.0,237.0
129.0,237.0
128.0,143.0
128.0,379.0
128.0,238.0
170.0,237.0
128.0,237.0
128.0,238.0
128.0,237.0
128.0,237.0
128.0,237.0
128.0,237.0
128.0,237.0
128.0,238.0
128.0,379.0
128.0,238.0
170.0,237.0
129.0,237.0
170.0,237.0
128.0,237.0
128.0,143.0
129.0,1087.0
129.0,143.0
129.0,2171.0
128.0,143.0
131.0,2407.0
128.0,238.0
128.0,284.0
128.0,237.0
131.0,2548.0
129.0,332.0
128.0,237.0
128.0,614.0
128.0,238.0
171.0,190.0
170.0,238.0
128.0,143.0
129.0,238.0
170.0,143.0
128.0,285.0
170.0,237.0
128.0,238.0
128.0,238.0
128.0,1981.0
170.0,238.0
170.0,190.0
129.0,237.0
128.0,238.0
170.0,237.0
131.0,520.0
128.0,143.0
131.0,473.0
170.0,191.0
128.0,143.0
129.0,143.0
128.0,237.0
171.0,238.0
128.0,237.0
128.0,237.0
128.0,238.0
128.0,237.0
170.0,191.0
170.0,238.0
128.0,238.0
170.0,191.0
128.0,285.0
128.0,285.0
129.0,237.0
129.0,237.0
128.0,237.0
129.0,237.0
128.0,143.0
128.0,285.0
129.0,3114.0
170.0,190.0
128.0,237.0
170.0,238.0
128.0,285.0
170.0,237.0
128.0,238.0
129.0,238.0
129.0,237.0
128.0,143.0
128.0,661.0
128.0,143.0
129.0,284.0
129.0,2359.0
129.0,237.0
129.0,237.0
128.0,143.0
129.0,238.0
128.0,238.0
170.0,238.0
128.0,237.0
128.0,237.0
129.0,426.0
128.0,238.0
128.0,237.0
128.0,238.0
133.0,190.0
128.0,3161.0
128.0,238.0
129.0,285.0
128.0,849.0
128.0,143.0
128.0,238.0
129.0,237.0
128.0,2218.0
128.0,238.0
170.0,237.0
128.0,2030.0
128.0,237.0
129.0,285.0
128.0,2266.0
128.0,378.0
128.0,237.0
129.0,148.0
128.0,332.0
128.0,1797.0
131.0,2548.0
128.0,143.0
128.0,2030.0
129.0,948.0
128.0,238.0
128.0,237.0
128.0,238.0
128.0,332.0
128.0,143.0
128.0,285.0
129.0,143.0
128.0,1092.0
129.0,238.0
132.0,237.0
128.0,238.0
128.0,238.0
129.0,237.0
128.0,238.0
128.0,285.0
128.0,143.0
170.0,238.0
170.0,237.0
128.0,238.0
128.0,426.0
128.0,237.0
128.0,238.0
129.0,332.0
128.0,238.0
128.0,238.0
128.0,2030.0
175.0,143.0
130.0,567.0
129.0,802.0
129.0,238.0
128.0,285.0
128.0,191.0
171.0,238.0
128.0,238.0
128.0,2313.0
128.0,2313.0
128.0,238.0
128.0,237.0
128.0,191.0
128.0,238.0
128.0,238.0
170.0,143.0
128.0,238.0
170.0,143.0
128.0,2265.0
171.0,191.0
170.0,237.0
128.0,284.0
170.0,237.0
129.0,238.0
129.0,284.0
128.0,285.0
128.0,237.0
129.0,238.0
128.0,285.0
133.0,237.0
170.0,191.0
128.0,708.0
128.0,143.0
128.0,285.0
128.0,1839.0
170.0,190.0
128.0,237.0
131.0,1416.0
128.0,285.0
128.0,3161.0
129.0,285.0
131.0,520.0
128.0,285.0
128.0,237.0
128.0,238.0
128.0,238.0
171.0,190.0
129.0,237.0
128.0,285.0
170.0,238.0
129.0,285.0
170.0,238.0
128.0,2649.0
129.0,237.0
129.0,378.0
128.0,143.0
128.0,238.0
128.0,237.0
128.0,238.0
128.0,284.0
129.0,285.0
128.0,238.0
128.0,238.0
128.0,238.0
129.0,1651.0
170.0,237.0
129.0,238.0
129.0,237.0
129.0,143.0
128.0,143.0
128.0,238.0
129.0,237.0
128.0,237.0
128.0,1557.0
129.0,2736.0
128.0,238.0
128.0,237.0
128.0,285.0
128.0,238.0
129.0,285.0
128.0,148.0
128.0,430.0
128.0,238.0
128.0,238.0
128.0,285.0
128.0,143.0
129.0,379.0
170.0,190.0
128.0,238.0
128.0,237.0
128.0,238.0
129.0,285.0
128.0,143.0
128.0,237.0
128.0,237.0
128.0,237.0
128.0,237.0
128.0,2736.0
128.0,237.0
128.0,143.0
129.0,237.0
129.0,237.0
129.0,285.0
128.0,238.0
129.0,285.0
128.0,237.0
128.0,285.0
128.0,238.0
129.0,284.0
129.0,237.0
128.0,238.0
128.0,237.0
129.0,237.0
129.0,237.0
128.0,237.0
128.0,143.0
128.0,237.0
170.0,190.0
128.0,237.0
170.0,190.0
133.0,238.0
128.0,285.0
128.0,2553.0
128.0,943.0
128.0,285.0
170.0,237.0
170.0,238.0
128.0,2030.0
128.0,143.0
170.0,190.0
129.0,238.0
128.0,285.0
128.0,237.0
170.0,237.0
128.0,242.0
129.0,242.0
170.0,190.0
170.0,143.0
170.0,238.0
128.0,237.0
129.0,1044.0
128.0,237.0
170.0,191.0
128.0,237.0
128.0,2171.0
171.0,237.0
128.0,238.0
128.0,285.0
170.0,143.0
128.0,1275.0
129.0,1275.0
128.0,1796.0
170.0,242.0
128.0,1139.0
128.0,143.0
128.0,3026.0
128.0,238.0
128.0,237.0
128.0,237.0
128.0,2830.0
128.0,2830.0
170.0,237.0
129.0,1040.0
128.0,237.0
170.0,238.0
128.0,614.0
128.0,143.0
128.0,285.0
128.0,237.0
128.0,143.0
128.0,238.0
128.0,237.0
170.0,237.0
129.0,242.0
170.0,242.0
128.0,237.0
170.0,237.0
128.0,237.0
170.0,237.0
128.0,285.0
128.0,289.0
170.0,143.0
128.0,285.0
129.0,242.0
170.0,237.0
128.0,143.0
170.0,143.0
170.0,143.0
128.0,143.0
128.0,238.0
129.0,237.0
170.0,237.0
129.0,285.0
128.0,237.0
129.0,2313.0
129.0,426.0
129.0,143.0
128.0,143.0
128.0,284.0
128.0,143.0
128.0,2077.0
128.0,143.0
170.0,238.0
128.0,285.0
170.0,191.0
128.0,237.0
129.0,237.0
128.0,237.0
128.0,237.0
128.0,1416.0
128.0,237.0
128.0,143.0
128.0,238.0
128.0,379.0
128.0,237.0
128.0,237.0
128.0,238.0
129.0,1045.0
128.0,284.0
128.0,237.0
128.0,237.0
128.0,1604.0
129.0,237.0
128.0,2172.0
128.0,143.0
128.0,285.0
128.0,237.0
129.0,1463.0
129.0,285.0
128.0,285.0
128.0,238.0
128.0,238.0
128.0,285.0
128.0,332.0
128.0,238.0
170.0,238.0
128.0,1698.0
128.0,143.0
171.0,143.0
170.0,238.0
128.0,285.0
128.0,238.0
128.0,238.0
129.0,3213.0
128.0,238.0
128.0,238.0
129.0,143.0
129.0,238.0
128.0,143.0
128.0,143.0
128.0,237.0
128.0,237.0
129.0,143.0
131.0,1515.0
128.0,143.0
128.0,143.0
128.0,2172.0
129.0,238.0
128.0,2077.0
128.0,238.0
129.0,237.0
131.0,614.0
128.0,237.0
128.0,238.0
128.0,1275.0
129.0,285.0
128.0,237.0
129.0,331.0
128.0,237.0
170.0,238.0
129.0,237.0
170.0,238.0
128.0,1609.0
128.0,238.0
128.0,237.0
128.0,285.0
128.0,285.0
170.0,190.0
170.0,190.0
170.0,191.0
133.0,285.0
133.0,285.0
129.0,2412.0
128.0,379.0
170.0,238.0
129.0,238.0
170.0,238.0
128.0,285.0
170.0,237.0
128.0,238.0
128.0,332.0
128.0,238.0
129.0,237.0
171.0,238.0
128.0,237.0
129.0,237.0
128.0,285.0
128.0,143.0
128.0,143.0
128.0,237.0
128.0,237.0
170.0,237.0
128.0,237.0
129.0,238.0
128.0,238.0
128.0,237.0
128.0,237.0
170.0,238.0
128.0,238.0
128.0,1040.0
171.0,238.0
170.0,143.0
128.0,143.0
128.0,1134.0
128.0,238.0
170.0,237.0
128.0,896.0
128.0,238.0
128.0,238.0
128.0,896.0
128.0,2313.0
128.0,285.0
131.0,520.0
128.0,237.0
128.0,237.0
129.0,1228.0
170.0,238.0
128.0,143.0
170.0,143.0
128.0,2924.0
128.0,238.0
173.0,237.0
170.0,242.0
128.0,237.0
128.0,238.0
128.0,238.0
128.0,238.0
128.0,285.0
128.0,284.0
129.0,143.0
129.0,331.0
128.0,143.0
129.0,2971.0
128.0,237.0
129.0,285.0
128.0,238.0
128.0,1181.0
170.0,238.0
128.0,237.0
128.0,943.0
128.0,237.0
128.0,237.0
128.0,238.0
128.0,143.0
128.0,242.0
130.0,143.0
128.0,285.0
129.0,237.0
128.0,237.0
170.0,237.0
128.0,143.0
128.0,285.0
128.0,238.0
133.0,143.0
128.0,237.0
129.0,237.0
128.0,96.0
128.0,332.0
170.0,237.0
129.0,237.0
128.0,1651.0
128.0,238.0
133.0,285.0
129.0,943.0
129.0,237.0
129.0,143.0
128.0,237.0
129.0,849.0
129.0,238.0
129.0,237.0
128.0,237.0
129.0,238.0
128.0,2124.0
128.0,238.0
170.0,190.0
128.0,143.0
128.0,238.0
129.0,285.0
171.0,143.0
128.0,237.0
128.0,237.0
170.0,238.0
129.0,143.0
128.0,284.0
128.0,237.0
128.0,237.0
170.0,191.0
128.0,237.0
129.0,2877.0
129.0,143.0
131.0,567.0
170.0,238.0
128.0,238.0
128.0,238.0
128.0,285.0
128.0,237.0
128.0,238.0
128.0,237.0
128.0,237.0
128.0,238.0
130.0,572.0
128.0,285.0
128.0,143.0
128.0,331.0
128.0,237.0
128.0,2595.0
128.0,238.0
171.0,191.0
129.0,2924.0
128.0,237.0
170.0,237.0
128.0,3359.0
128.0,238.0
128.0,237.0
128.0,237.0
128.0,2642.0
129.0,238.0
128.0,238.0
128.0,143.0
170.0,237.0
129.0,237.0
130.0,567.0
128.0,237.0
170.0,238.0
128.0,1322.0
128.0,237.0
128.0,238.0
129.0,285.0
129.0,285.0
129.0,190.0
129.0,238.0
170.0,238.0
131.0,426.0
170.0,237.0
128.0,242.0
128.0,284.0
171.0,237.0
128.0,237.0
129.0,237.0
128.0,143.0
128.0,614.0
170.0,238.0
128.0,237.0
171.0,237.0
128.0,285.0
128.0,143.0
128.0,3026.0
128.0,237.0
128.0,237.0
128.0,237.0
129.0,237.0
128.0,284.0
128.0,143.0
128.0,237.0
129.0,2736.0
170.0,237.0
128.0,284.0
128.0,237.0
170.0,143.0
128.0,190.0
128.0,237.0
128.0,285.0
128.0,2266.0
170.0,238.0
133.0,143.0
128.0,990.0
128.0,237.0
128.0,237.0
129.0,284.0
128.0,238.0
171.0,237.0
170.0,143.0
129.0,379.0
128.0,237.0
129.0,1981.0
129.0,237.0
128.0,237.0
129.0,1745.0
128.0,237.0
128.0,237.0
129.0,2172.0
129.0,237.0
128.0,190.0
170.0,242.0
128.0,237.0
128.0,1747.0
128.0,379.0
128.0,285.0
170.0,143.0
128.0,3161.0
128.0,2736.0
128.0,237.0
128.0,237.0
128.0,2830.0
170.0,238.0
128.0,237.0
128.0,237.0
129.0,143.0
128.0,237.0
128.0,242.0
128.0,143.0
129.0,237.0
128.0,237.0
128.0,143.0
129.0,190.0
128.0,237.0
128.0,237.0
128.0,237.0
128.0,237.0
129.0,237.0
128.0,143.0
128.0,284.0
128.0,1938.0
128.0,143.0
129.0,237.0
129.0,237.0
170.0,241.0
128.0,336.0
129.0,237.0
129.0,237.0
128.0,237.0
130.0,1510.0
170.0,143.0
128.0,2924.0
129.0,237.0
128.0,3114.0
129.0,237.0
128.0,190.0
128.0,237.0
128.0,237.0
129.0,332.0
129.0,237.0
131.0,2407.0
128.0,1887.0
128.0,237.0
128.0,143.0
128.0,237.0
128.0,237.0
128.0,237.0
128.0,237.0
170.0,237.0
128.0,237.0
129.0,237.0
128.0,237.0
133.0,332.0
129.0,3255.0
171.0,237.0
133.0,237.0
128.0,285.0
128.0,285.0
170.0,237.0
128.0,237.0
128.0,237.0
128.0,237.0
170.0,237.0
129.0,2595.0
128.0,237.0
128.0,426.0
170.0,238.0
128.0,285.0
128.0,237.0
129.0,1181.0
129.0,285.0
131.0,1463.0
129.0,143.0
128.0,238.0
129.0,238.0
128.0,237.0
131.0,520.0
128.0,143.0
128.0,237.0
128.0,143.0
128.0,237.0
129.0,332.0
128.0,237.0
128.0,237.0
170.0,190.0
128.0,1793.0
128.0,237.0
175.0,190.0
128.0,1793.0
128.0,237.0
128.0,2835.0
128.0,143.0
128.0,242.0
128.0,285.0
128.0,237.0
128.0,143.0
130.0,1510.0
170.0,237.0
128.0,237.0
129.0,2877.0
128.0,1134.0
128.0,237.0
170.0,143.0
129.0,3020.0
133.0,237.0
129.0,143.0
128.0,143.0
128.0,237.0
133.0,237.0
128.0,237.0
128.0,237.0
129.0,237.0
170.0,238.0
170.0,191.0
128.0,143.0
128.0,143.0
128.0,237.0
128.0,238.0
128.0,237.0
129.0,285.0
129.0,237.0
129.0,614.0
128.0,1181.0
170.0,190.0
128.0,143.0
129.0,237.0
128.0,237.0
128.0,473.0
128.0,1322.0
128.0,96.0
128.0,143.0
170.0,148.0
170.0,190.0
128.0,426.0
129.0,191.0
129.0,1369.0
170.0,143.0
128.0,237.0
128.0,190.0
128.0,237.0
128.0,332.0
170.0,190.0
128.0,332.0
170.0,190.0
128.0,237.0
128.0,190.0
128.0,190.0
128.0,190.0
128.0,332.0
128.0,190.0
171.0,190.0
128.0,143.0
129.0,379.0
128.0,190.0
129.0,237.0
128.0,285.0
170.0,190.0
128.0,237.0
131.0,520.0
128.0,190.0
128.0,190.0
133.0,332.0
128.0,143.0
128.0,237.0
129.0,237.0
129.0,379.0
128.0,190.0
170.0,143.0
170.0,143.0
128.0,237.0
170.0,190.0
128.0,190.0
131.0,567.0
170.0,143.0
128.0,190.0
170.0,190.0
128.0,143.0
128.0,237.0
128.0,237.0
128.0,237.0
128.0,238.0
128.0,143.0
128.0,237.0
131.0,520.0
128.0,190.0
128.0,190.0
128.0,143.0
170.0,143.0
128.0,237.0
128.0,190.0
170.0,190.0
128.0,190.0
128.0,190.0
128.0,332.0
170.0,190.0
128.0,190.0
128.0,285.0
128.0,190.0
128.0,237.0
128.0,190.0
128.0,237.0
128.0,190.0
170.0,190.0
128.0,191.0
128.0,285.0
170.0,190.0
128.0,237.0
128.0,190.0
128.0,237.0
175.0,190.0
128.0,143.0
129.0,285.0
128.0,190.0
129.0,190.0
128.0,190.0
128.0,284.0
128.0,285.0
128.0,190.0
128.0,190.0
128.0,190.0
129.0,285.0
128.0,237.0
129.0,190.0
128.0,285.0
170.0,143.0
129.0,237.0
129.0,285.0
128.0,190.0
128.0,190.0
128.0,190.0
129.0,190.0
128.0,190.0
128.0,190.0
128.0,190.0
128.0,190.0
128.0,190.0
128.0,190.0
128.0,190.0
129.0,237.0
128.0,190.0
128.0,190.0
128.0,190.0
129.0,143.0
170.0,237.0
129.0,285.0
128.0,190.0
128.0,191.0
128.0,190.0
128.0,190.0
128.0,190.0
128.0,238.0
128.0,237.0
128.0,190.0
128.0,190.0
128.0,190.0
128.0,237.0
129.0,143.0
170.0,190.0
128.0,237.0
128.0,237.0
128.0,237.0
128.0,190.0
133.0,237.0
128.0,190.0
128.0,195.0
129.0,195.0
128.0,190.0
170.0,190.0
170.0,190.0
129.0,237.0
128.0,190.0
128.0,190.0
128.0,284.0
128.0,238.0
128.0,195.0
129.0,190.0
128.0,144.0
128.0,190.0
129.0,285.0
170.0,190.0
128.0,190.0
171.0,143.0
129.0,190.0
128.0,190.0
171.0,190.0
128.0,190.0
128.0,190.0
171.0,143.0
170.0,190.0
128.0,190.0
128.0,143.0
128.0,237.0
128.0,190.0
128.0,190.0
128.0,285.0
170.0,190.0
128.0,237.0
128.0,190.0
128.0,190.0
170.0,190.0
128.0,237.0
170.0,190.0
129.0,190.0
128.0,190.0
133.0,190.0
129.0,191.0
128.0,190.0
170.0,190.0
129.0,238.0
128.0,190.0
128.0,190.0
128.0,191.0
128.0,190.0
128.0,237.0
128.0,190.0
129.0,190.0
128.0,190.0
128.0,190.0
128.0,285.0
128.0,190.0
170.0,190.0
170.0,190.0
128.0,284.0
128.0,191.0
128.0,190.0
128.0,143.0
170.0,143.0
128.0,190.0
129.0,285.0
170.0,191.0
128.0,190.0
128.0,237.0
129.0,143.0
128.0,190.0
128.0,285.0
128.0,190.0
